Suburb,Address,Rooms,Type,Price,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longitude,Regionname,Propertycount,geom,geom_suburb,suburb area
Donvale,6/5 Sunray Ct,2,t,630000.0,Sell,8/07/2017,16.1,3111.0,2.0,1.0,1.0,196.0,-37.80103,145.17844,Eastern Metropolitan,4790.0,POINT (145.17844 -37.80103),Manningham - West,0.005680601025232093
Eaglemont,129 Banksia St,3,h,1300000.0,Nelson,8/07/2017,8.9,3084.0,3.0,1.0,2.0,615.0,-37.75825,145.05438,Eastern Metropolitan,1651.0,POINT (145.05438 -37.75825),Banyule - Heidelberg,0.003338643495226048
Edithvale,96 Berry Av,5,h,1260000.0,O'Brien,8/07/2017,27.0,3196.0,5.0,6.0,3.0,900.0,-38.04105,145.1216,South-Eastern Metropolitan,2546.0,POINT (145.1216 -38.04105),Kingston - South,0.002344973298024371
Eltham,6/17 Silver St,3,h,655000.0,Barry,8/07/2017,18.0,3095.0,3.0,1.0,2.0,197.0,-37.71613,145.13939,Eastern Metropolitan,6990.0,POINT (145.13939 -37.71613),Nillumbik - South,0.006726412015268541
Eltham North,28 Weidlich Rd,4,h,792000.0,Barry,8/07/2017,18.0,3095.0,4.0,2.0,2.0,836.0,-37.70115,145.12855,Eastern Metropolitan,2346.0,POINT (145.12855 -37.70115),Banyule - North,0.0030533110257243284
Elwood,206/35 Ormond Rd,1,u,435000.0,Wilson,8/07/2017,7.2,3184.0,1.0,1.0,1.0,1192.0,-37.88306,144.9841,Southern Metropolitan,8989.0,POINT (144.9841 -37.88306),Port Phillip - St Kilda,0.0008941207488536507
Elwood,10/4 Poets Gr,1,u,350000.0,Chisholm,8/07/2017,7.2,3184.0,1.0,1.0,0.0,0.0,-37.88111,144.99053999999995,Southern Metropolitan,8989.0,POINT (144.99054 -37.88111),Port Phillip - St Kilda,0.0008941207488536507
Epping,8 Efficient St,3,h,490000.0,Ristic,8/07/2017,19.6,3076.0,3.0,2.0,2.0,375.0,-37.62157,145.01049,Northern Metropolitan,10926.0,POINT (145.01049 -37.62157),Whittlesea - North,0.04424668059800746
Epping,27 Hammond Dr,3,h,490000.0,Ristic,8/07/2017,19.6,3076.0,3.0,1.0,1.0,597.0,-37.64166,145.02885,Northern Metropolitan,10926.0,POINT (145.02885 -37.64165999999999),Whittlesea  - South-West,0.0036504396703105685
Epping,6/7 Houston St,3,u,392250.0,Harcourts,8/07/2017,19.6,3076.0,3.0,1.0,1.0,227.0,-37.64836,145.03139,Northern Metropolitan,10926.0,POINT (145.03139 -37.64836),Whittlesea  - South-West,0.0036504396703105685
Epping,2/8 Zurzolo Tce,2,h,417500.0,Harcourts,8/07/2017,19.6,3076.0,2.0,1.0,1.0,157.0,-37.64827,145.05317,Northern Metropolitan,10926.0,POINT (145.05317 -37.64827),Whittlesea  - South-West,0.0036504396703105685
Essendon,20 Butler St,3,h,1000000.0,Nelson,8/07/2017,7.5,3040.0,3.0,2.0,2.0,213.0,-37.74635,144.9229,Western Metropolitan,9264.0,POINT (144.9229 -37.74635),Moonee Valley - Essendon,0.0022060755873106685
Essendon,9/44 Fletcher St,1,u,310000.0,Considine,8/07/2017,7.5,3040.0,1.0,1.0,1.0,0.0,-37.75515,144.92113999999995,Western Metropolitan,9264.0,POINT (144.92114 -37.75515),Moonee Valley - Essendon,0.0022060755873106685
Essendon,13 Gordon St,3,h,1398000.0,Barry,8/07/2017,7.5,3040.0,3.0,2.0,1.0,445.0,-37.75621,144.93401,Western Metropolitan,9264.0,POINT (144.93401 -37.75621),Moonee Valley - Essendon,0.0022060755873106685
Ferntree Gully,2 Clendon Rd,3,t,664000.0,Ray,8/07/2017,24.8,3156.0,3.0,2.0,1.0,219.0,-37.8798,145.2775,Eastern Metropolitan,10788.0,POINT (145.2775 -37.8798),Knox - North-East,0.004141338547923319
Ferntree Gully,2 Francis Cr,3,t,1900000.0,LJ,8/07/2017,24.8,3156.0,3.0,2.0,2.0,1869.0,-37.88096,145.29371,Eastern Metropolitan,10788.0,POINT (145.29371 -37.88095999999999),Knox - North-East,0.004141338547923319
Fitzroy,502/416 Gore St,2,u,790000.0,Nelson,8/07/2017,2.1,3065.0,2.0,1.0,2.0,6367.0,-37.7967,144.98363,Northern Metropolitan,5825.0,POINT (144.98363 -37.7967),Yarra - North,0.0013635085488200602
Fitzroy,604/353 Napier St,2,u,830000.0,Jellis,8/07/2017,2.1,3065.0,2.0,2.0,1.0,4421.0,-37.79721,144.98073,Northern Metropolitan,5825.0,POINT (144.98073 -37.79721),Yarra - North,0.0013635085488200602
Fitzroy,307/185 Rose St,1,u,456000.0,hockingstuart,8/07/2017,2.1,3065.0,1.0,1.0,1.0,0.0,-37.79636,144.98394,Northern Metropolitan,5825.0,POINT (144.98394 -37.79636),Yarra - North,0.0013635085488200602
Flemington,14 Clarence St,2,h,1000000.0,Nelson,8/07/2017,3.4,3031.0,2.0,1.0,0.0,132.0,-37.78696,144.92556000000005,Northern Metropolitan,3593.0,POINT (144.92556 -37.78696),Moonee Valley - Essendon,0.0022060755873106685
Footscray,8/5 Saltriver Pl,3,t,800000.0,Village,8/07/2017,5.1,3011.0,3.0,2.0,2.0,0.0,-37.80196,144.90783000000005,Western Metropolitan,7570.0,POINT (144.90783 -37.80196),Maribyrnong,0.0031909203971720343
Frankston,87 Aquarius Dr,3,h,565000.0,O'Brien,8/07/2017,38.0,3199.0,3.0,1.0,2.0,713.0,-38.16483,145.16383000000005,South-Eastern Metropolitan,17055.0,POINT (145.16383 -38.16483),Frankston - West,0.006686793174592263
Frankston South,14 Hoadley Av,3,h,810000.0,Ash,8/07/2017,38.0,3199.0,3.0,1.0,2.0,835.0,-38.15983,145.11351000000005,South-Eastern Metropolitan,7566.0,POINT (145.11351 -38.15983),Frankston - West,0.006686793174592263
Gladstone Park,19 Osborne Av,4,h,749000.0,Barry,8/07/2017,12.9,3043.0,4.0,2.0,2.0,561.0,-37.68269,144.88601,Western Metropolitan,3285.0,POINT (144.88601 -37.68269),Hume - Broadmeadows,0.004531675047476315
Glen Iris,13/11 Belmont Av,1,u,260000.0,Woodards,8/07/2017,7.3,3146.0,1.0,1.0,1.0,0.0,-37.8574,145.04795,Southern Metropolitan,10412.0,POINT (145.04795 -37.8574),Stonnington - Malvern,0.0016457902675028478
Glen Iris,1/15 Belmont Av,1,u,330000.0,Thomson,8/07/2017,7.3,3146.0,1.0,1.0,1.0,0.0,-37.85702,145.04801,Southern Metropolitan,10412.0,POINT (145.04801 -37.85702),Stonnington - Malvern,0.0016457902675028478
Glen Iris,11/62 Edgar St N,2,u,501000.0,Jellis,8/07/2017,7.3,3146.0,2.0,1.0,1.0,2015.0,-37.85019000000001,145.0465,Southern Metropolitan,10412.0,POINT (145.0465 -37.85019000000001),Stonnington - Malvern,0.0016457902675028478
Glen Waverley,15 Alimar Rd,3,h,1908000.0,Barry,8/07/2017,16.7,3150.0,3.0,1.0,2.0,778.0,-37.88462,145.17315,Eastern Metropolitan,15321.0,POINT (145.17315 -37.88462),Monash - Waverley East,0.0028602880192926516
Glen Waverley,1 Dorset St,3,h,1070000.0,Harcourts,8/07/2017,16.7,3150.0,3.0,2.0,1.0,839.0,-37.89813,145.14652,Eastern Metropolitan,15321.0,POINT (145.14652 -37.89813),Monash - Waverley West,0.0032891480077519106
Glenroy,58 Bindi St,4,h,700000.0,RW,8/07/2017,11.2,3046.0,4.0,2.0,1.0,655.0,-37.69558,144.93223,Northern Metropolitan,8870.0,POINT (144.93223 -37.69558),Moreland - North,0.0022546854161181323
Glenroy,34 Glenroy Rd,3,h,805000.0,Raine,8/07/2017,11.2,3046.0,3.0,1.0,2.0,676.0,-37.70691,144.93498,Northern Metropolitan,8870.0,POINT (144.93498 -37.70691),Moreland - North,0.0022546854161181323
Glenroy,155 Hilton St,3,h,721000.0,Barry,8/07/2017,11.2,3046.0,3.0,1.0,1.0,600.0,-37.70067,144.92689,Northern Metropolitan,8870.0,POINT (144.92689 -37.70067),Moreland - North,0.0022546854161181323
Glenroy,4/71 Station Rd,2,t,400000.0,Nelson,8/07/2017,11.2,3046.0,2.0,1.0,1.0,102.0,-37.71122,144.91863,Northern Metropolitan,8870.0,POINT (144.91863 -37.71122),Moreland - North,0.0022546854161181323
Glenroy,270 West St,2,h,675000.0,Eview,8/07/2017,11.2,3046.0,2.0,2.0,1.0,248.0,-37.69705,144.94218999999995,Northern Metropolitan,8870.0,POINT (144.94219 -37.69705),Moreland - North,0.0022546854161181323
Glenroy,3/8 York St,4,t,656000.0,Barry,8/07/2017,11.2,3046.0,4.0,2.0,2.0,228.0,-37.7046,144.91041,Northern Metropolitan,8870.0,POINT (144.91041 -37.7046),Moreland - North,0.0022546854161181323
Greensborough,53 Narbethong Dr,3,h,866000.0,hockingstuart,8/07/2017,16.1,3088.0,3.0,2.0,2.0,743.0,-37.71733,145.09622,Northern Metropolitan,8524.0,POINT (145.09622 -37.71733),Banyule - North,0.0030533110257243284
Greensborough,14 Wolangi Ct,4,h,1028000.0,Morrison,8/07/2017,16.1,3088.0,4.0,3.0,4.0,925.0,-37.69261,145.1105,Northern Metropolitan,8524.0,POINT (145.1105 -37.69260999999999),Banyule - North,0.0030533110257243284
Greenvale,23 Fraserburgh Cr,4,h,783000.0,Barry,8/07/2017,20.4,3059.0,4.0,2.0,2.0,750.0,-37.64163,144.90493,Northern Metropolitan,4864.0,POINT (144.90493 -37.64163),Hume - Craigieburn,0.022621301293838325
Greenvale,4 Lysterfield Dr,5,h,800000.0,LJ,8/07/2017,20.4,3059.0,5.0,3.0,2.0,544.0,-37.61079,144.90823,Northern Metropolitan,4864.0,POINT (144.90823 -37.61079),Hume - Craigieburn,0.022621301293838325
Hadfield,9 Bond St,3,h,735000.0,Eview,8/07/2017,11.2,3046.0,3.0,1.0,1.0,626.0,-37.71425,144.95013,Northern Metropolitan,2606.0,POINT (144.95013 -37.71425),Moreland - North,0.0022546854161181323
Hadfield,3A Neil St,2,t,595000.0,Eview,8/07/2017,11.2,3046.0,2.0,2.0,1.0,201.0,-37.71147,144.93927,Northern Metropolitan,2606.0,POINT (144.93927 -37.71147),Moreland - North,0.0022546854161181323
Hadfield,28A North St,2,t,539000.0,Barry,8/07/2017,11.2,3046.0,2.0,2.0,2.0,160.0,-37.70522,144.94702,Northern Metropolitan,2606.0,POINT (144.94702 -37.70522),Moreland - North,0.0022546854161181323
Hampton,7/4 Small St,1,u,580000.0,Hodges,8/07/2017,13.8,3188.0,1.0,2.0,1.0,486.0,-37.93953,145.00096000000005,Southern Metropolitan,5454.0,POINT (145.00096 -37.93953),Bayside  - South,0.0023994875082286333
Hampton East,3/8 Eldon Ct,2,t,771000.0,McGrath,8/07/2017,13.8,3188.0,2.0,1.0,1.0,0.0,-37.94083,145.03682,Southern Metropolitan,2356.0,POINT (145.03682 -37.94083),Bayside  - South,0.0023994875082286333
Hawthorn,5/29 Bell St,1,u,455000.0,Jellis,8/07/2017,5.3,3122.0,1.0,1.0,1.0,0.0,-37.81823,145.03972,Southern Metropolitan,11308.0,POINT (145.03972 -37.81823),Boroondara  - Hawthorn,0.0010112902964462777
Hawthorn East,1/1091 Burke Rd,2,u,615888.0,Marshall,8/07/2017,6.2,3123.0,2.0,1.0,1.0,915.0,-37.81835,145.05895,Southern Metropolitan,6482.0,POINT (145.05895 -37.81835),Boroondara  - Hawthorn,0.0010112902964462777
Heidelberg,100 Buckingham Dr,4,h,1430000.0,Miles,8/07/2017,8.9,3084.0,4.0,2.0,3.0,680.0,-37.74605,145.08504,Eastern Metropolitan,2890.0,POINT (145.08504 -37.74605),Banyule - Heidelberg,0.003338643495226048
Heidelberg,7/74 Hawdon St,2,u,534000.0,Miles,8/07/2017,8.9,3084.0,2.0,1.0,1.0,2033.0,-37.75715,145.06463,Eastern Metropolitan,2890.0,POINT (145.06463 -37.75715),Banyule - Heidelberg,0.003338643495226048
Heidelberg West,12 Achilles St,3,h,575500.0,Miles,8/07/2017,8.8,3081.0,3.0,1.0,1.0,436.0,-37.73459,145.04394,Eastern Metropolitan,2674.0,POINT (145.04394 -37.73459),Banyule - Heidelberg,0.003338643495226048
Heidelberg West,37 Buna St,3,h,600000.0,Haughton,8/07/2017,8.8,3081.0,3.0,1.0,2.0,481.0,-37.73597,145.03916,Eastern Metropolitan,2674.0,POINT (145.03916 -37.73597),Banyule - Heidelberg,0.003338643495226048
Heidelberg West,5/459 Waterdale Rd,2,u,445000.0,Miles,8/07/2017,8.8,3081.0,2.0,1.0,1.0,94.0,-37.74392,145.04692,Eastern Metropolitan,2674.0,POINT (145.04692 -37.74392),Banyule - Heidelberg,0.003338643495226048
Highett,44 Graham Rd,3,h,1430000.0,Buxton,8/07/2017,16.0,3190.0,3.0,1.0,0.0,703.0,-37.9511,145.04171000000005,Southern Metropolitan,4794.0,POINT (145.0417100000001 -37.9511),Bayside  - South,0.0023994875082286333
Highett,33 Haynes St,4,h,1820000.0,hockingstuart,8/07/2017,16.0,3190.0,4.0,2.0,2.0,680.0,-37.94882,145.03111,Southern Metropolitan,4794.0,POINT (145.03111 -37.94882),Bayside  - South,0.0023994875082286333
Hillside,19 Wolviston Av,4,h,660000.0,Barry,8/07/2017,18.0,3037.0,4.0,2.0,2.0,724.0,-37.6869,144.7485,Western Metropolitan,5556.0,POINT (144.7485 -37.6869),Melton - East,0.009391799889271208
Hughesdale,40 Canterbury St,5,h,1475000.0,Woodards,8/07/2017,12.3,3166.0,5.0,2.0,3.0,548.0,-37.90403,145.08118000000005,Southern Metropolitan,3145.0,POINT (145.08118 -37.90403),Monash - South-West,0.0021985695639165376
Ivanhoe,49 Carn Av,5,h,2100000.0,Upper,8/07/2017,7.8,3079.0,5.0,3.0,2.0,740.0,-37.76086,145.05177,Eastern Metropolitan,5549.0,POINT (145.05177 -37.76086),Banyule - Heidelberg,0.003338643495226048
Ivanhoe,62 Hawker St,3,h,1510000.0,Nelson,8/07/2017,7.8,3079.0,3.0,1.0,2.0,670.0,-37.75973,145.03808,Eastern Metropolitan,5549.0,POINT (145.03808 -37.75973),Banyule - Heidelberg,0.003338643495226048
Ivanhoe,3/40 Magnolia Rd,3,u,880000.0,Barry,8/07/2017,7.8,3079.0,3.0,2.0,1.0,252.0,-37.75842,145.05075,Eastern Metropolitan,5549.0,POINT (145.05075 -37.75842),Banyule - Heidelberg,0.003338643495226048
Ivanhoe,207 Waterdale Rd,2,h,1320000.0,Miles,8/07/2017,7.8,3079.0,2.0,1.0,0.0,620.0,-37.76091,145.04437,Eastern Metropolitan,5549.0,POINT (145.04437 -37.76091),Banyule - Heidelberg,0.003338643495226048
Jacana,17 Fidge Ct,2,h,575500.0,RW,8/07/2017,14.0,3047.0,2.0,1.0,1.0,662.0,-37.68988,144.91113,Northern Metropolitan,851.0,POINT (144.91113 -37.68988),Hume - Broadmeadows,0.004531675047476315
Keilor,20 Hopkins Av,3,h,775000.0,Daniel,8/07/2017,14.5,3036.0,3.0,2.0,2.0,547.0,-37.71796,144.827,Western Metropolitan,2339.0,POINT (144.827 -37.71796),Brimbank  - Keilor,0.00601203524275048
Keilor,37 Parramatta Rd,4,h,635000.0,Nelson,8/07/2017,14.5,3036.0,4.0,2.0,2.0,531.0,-37.71368,144.82082,Western Metropolitan,2339.0,POINT (144.82082 -37.71368),Brimbank  - Keilor,0.00601203524275048
Keilor Downs,14 Carbine Wy,3,h,675000.0,Ray,8/07/2017,15.5,3038.0,3.0,2.0,4.0,708.0,-37.72659,144.79668,Western Metropolitan,3656.0,POINT (144.79668 -37.72659),Brimbank  - Keilor,0.00601203524275048
Keilor Downs,131 Odessa Av,3,h,620000.0,Barry,8/07/2017,15.5,3038.0,3.0,1.0,4.0,650.0,-37.71575,144.80598,Western Metropolitan,3656.0,POINT (144.80598 -37.71575),Brimbank  - Keilor,0.00601203524275048
Keilor East,71 Nyah St,5,h,1005000.0,Nelson,8/07/2017,11.7,3033.0,5.0,3.0,2.0,596.0,-37.7305,144.86863,Western Metropolitan,5629.0,POINT (144.86863 -37.7305),Moonee Valley - West,0.002319174353032621
Keilor East,3A Warren Ct,4,t,710000.0,Barry,8/07/2017,11.7,3033.0,4.0,2.0,1.0,330.0,-37.74165,144.86279,Western Metropolitan,5629.0,POINT (144.86279 -37.74165),Moonee Valley - West,0.002319174353032621
Keilor Park,39 Flinders St,3,h,700000.0,Nelson,8/07/2017,10.4,3042.0,3.0,1.0,1.0,590.0,-37.7219,144.85239,Western Metropolitan,1119.0,POINT (144.85239 -37.7219),Brimbank  - Keilor,0.00601203524275048
Keilor Park,2/12 Randwick Dr,3,h,635000.0,Nelson,8/07/2017,10.4,3042.0,3.0,2.0,2.0,174.0,-37.72012,144.86149,Western Metropolitan,1119.0,POINT (144.86149 -37.72012),Brimbank  - Keilor,0.00601203524275048
Kensington,112/86 Altona St,2,u,438000.0,Pagan,8/07/2017,3.4,3031.0,2.0,1.0,1.0,4267.0,-37.79662,144.9254,Northern Metropolitan,5263.0,POINT (144.9254 -37.79662),Port Phillip - West,0.0036864469584525447
Kensington,101/18 Bent St,2,u,710000.0,Alexkarbon,8/07/2017,3.4,3031.0,2.0,2.0,1.0,2135.0,-37.79561,144.93499,Northern Metropolitan,5263.0,POINT (144.93499 -37.79561),Port Phillip - West,0.0036864469584525447
Kensington,14/8 Mawbey St,1,u,390000.0,Edward,8/07/2017,3.4,3031.0,1.0,1.0,1.0,0.0,-37.79023,144.92335,Northern Metropolitan,5263.0,POINT (144.92335 -37.79023),Port Phillip - West,0.0036864469584525447
Kew,1/1203 Burke Rd,3,t,1205000.0,Xynergy,8/07/2017,5.4,3101.0,3.0,2.0,2.0,257.0,-37.81317,145.05993,Southern Metropolitan,10331.0,POINT (145.05993 -37.81317),Boroondara  - Kew,0.001484480832005233
Kew,88 Gladstone St,3,h,1410000.0,Noel,8/07/2017,5.4,3101.0,3.0,1.0,1.0,404.0,-37.79893,145.04266,Southern Metropolitan,10331.0,POINT (145.04266 -37.79893),Boroondara  - Kew,0.001484480832005233
Kew,9/78 Walpole St,1,u,520000.0,Nelson,8/07/2017,5.4,3101.0,1.0,1.0,1.0,0.0,-37.80059,145.03274,Southern Metropolitan,10331.0,POINT (145.03274 -37.80059),Boroondara  - Kew,0.001484480832005233
Kilsyth,42 Byron Rd,3,h,811000.0,Barry,8/07/2017,26.0,3137.0,3.0,1.0,3.0,992.0,-37.80467,145.30297,Eastern Metropolitan,4654.0,POINT (145.30297 -37.80467),Maroondah - Croydon,0.00387720926664854
Lalor,23 Cyprus St,3,h,710500.0,Barry,8/07/2017,16.3,3075.0,3.0,2.0,1.0,655.0,-37.67414,145.0205,Northern Metropolitan,8279.0,POINT (145.0205 -37.67414),Whittlesea  - South-West,0.0036504396703105685
Lalor,18 Howell St,3,h,752000.0,hockingstuart,8/07/2017,16.3,3075.0,3.0,1.0,2.0,604.0,-37.6708,145.01353,Northern Metropolitan,8279.0,POINT (145.01353 -37.6708),Whittlesea  - South-West,0.0036504396703105685
Lalor,17 Menzies Pde,3,h,622000.0,Ray,8/07/2017,16.3,3075.0,3.0,1.0,2.0,575.0,-37.67146,145.03232,Northern Metropolitan,8279.0,POINT (145.03232 -37.67146),Whittlesea  - South-West,0.0036504396703105685
Maidstone,1/1 Clarendon St,3,t,650000.0,Jas,8/07/2017,6.4,3012.0,3.0,2.0,2.0,159.0,-37.78502,144.86733,Western Metropolitan,3873.0,POINT (144.86733 -37.78502),Maribyrnong,0.0031909203971720343
Maidstone,19/8 Crefden St,2,u,435000.0,Biggin,8/07/2017,6.4,3012.0,2.0,2.0,1.0,0.0,-37.77813,144.87287,Western Metropolitan,3873.0,POINT (144.87287 -37.77813),Maribyrnong,0.0031909203971720343
Maidstone,35 Lindenow St,3,h,876000.0,Biggin,8/07/2017,6.4,3012.0,3.0,1.0,2.0,420.0,-37.77915,144.88137,Western Metropolitan,3873.0,POINT (144.88137 -37.77915),Maribyrnong,0.0031909203971720343
Malvern,4/30 Finlayson St,1,u,338000.0,hockingstuart,8/07/2017,5.9,3144.0,1.0,1.0,1.0,0.0,-37.87012,145.03545,Southern Metropolitan,4675.0,POINT (145.03545 -37.87012),Stonnington - Malvern,0.0016457902675028478
Maribyrnong,8 Mitchell St,4,h,1340000.0,hockingstuart,8/07/2017,4.3,3032.0,4.0,1.0,3.0,697.0,-37.78352,144.88981,Western Metropolitan,4918.0,POINT (144.88981 -37.78352),Maribyrnong,0.0031909203971720343
Meadow Heights,10 Castella Ct,3,h,450000.0,Barry,8/07/2017,17.4,3048.0,3.0,1.0,1.0,702.0,-37.66059,144.92006,Northern Metropolitan,4704.0,POINT (144.92006 -37.66059),Hume - Broadmeadows,0.004531675047476315
Meadow Heights,23 Goodenia Cl,3,h,440000.0,YPA,8/07/2017,17.4,3048.0,3.0,1.0,2.0,570.0,-37.64769,144.91359,Northern Metropolitan,4704.0,POINT (144.91359 -37.64769),Hume - Broadmeadows,0.004531675047476315
Melbourne,61/299 Queen St,2,u,1075000.0,Melbourne,8/07/2017,0.0,3000.0,2.0,2.0,1.0,0.0,-37.81141,144.95879,Northern Metropolitan,17496.0,POINT (144.95879 -37.81141),Melbourne - Inner,0.00019642716506512899
Melton,28 Atkin St,4,h,550000.0,Ryder,8/07/2017,31.7,3337.0,4.0,2.0,2.0,1241.0,-37.68686,144.58157,Western Victoria,3600.0,POINT (144.58157 -37.68686),Melton Bal,0.044501383614256096
Melton,22 Bittern St,3,h,373500.0,HAR,8/07/2017,31.7,3337.0,3.0,2.0,2.0,586.0,-37.67831,144.57342,Western Victoria,3600.0,POINT (144.57342 -37.67831),Melton Bal,0.044501383614256096
Melton South,1/33 Staughton St,2,h,280500.0,Raine,8/07/2017,29.8,3338.0,2.0,1.0,1.0,180.0,-37.70411,144.57159,Western Victoria,4718.0,POINT (144.57159 -37.70411),Melton Bal,0.044501383614256096
Mentone,11/19 Brindisi St,2,u,640000.0,Chisholm,8/07/2017,20.0,3194.0,2.0,1.0,1.0,128.0,-37.98346,145.06313,South-Eastern Metropolitan,6162.0,POINT (145.06313 -37.98346),Kingston - North,0.007027401356030125
Mentone,21 Derwent St,4,h,1322000.0,O'Brien,8/07/2017,20.0,3194.0,4.0,2.0,2.0,556.0,-37.97911,145.08045,South-Eastern Metropolitan,6162.0,POINT (145.08045 -37.97911),Kingston - North,0.007027401356030125
Mentone,1/1 Franklin St,3,t,940000.0,hockingstuart,8/07/2017,20.0,3194.0,3.0,1.0,2.0,331.0,-37.97759,145.06482,South-Eastern Metropolitan,6162.0,POINT (145.06482 -37.97759),Kingston - North,0.007027401356030125
Mill Park,26 Coventry Cr,3,h,767500.0,Ray,8/07/2017,17.9,3082.0,3.0,2.0,2.0,649.0,-37.67633,145.06922,Northern Metropolitan,10529.0,POINT (145.06922 -37.67633),Whittlesea  - South-East,0.0020790175767612493
Mill Park,79 Freeman Cr,3,h,705000.0,Love,8/07/2017,17.9,3082.0,3.0,2.0,2.0,531.0,-37.66462,145.05659,Northern Metropolitan,10529.0,POINT (145.05659 -37.66462),Whittlesea  - South-East,0.0020790175767612493
Mill Park,23 Galilee Cr,3,h,705000.0,RW,8/07/2017,17.9,3082.0,3.0,2.0,2.0,840.0,-37.67391,145.0618,Northern Metropolitan,10529.0,POINT (145.0618 -37.67391),Whittlesea  - South-East,0.0020790175767612493
Mill Park,15 Heritage Dr,4,h,790000.0,Ray,8/07/2017,17.9,3082.0,4.0,2.0,2.0,530.0,-37.65217,145.04863,Northern Metropolitan,10529.0,POINT (145.04863 -37.65217),Whittlesea  - South-East,0.0020790175767612493
Mill Park,7 Mew Ct,4,h,676000.0,Harcourts,8/07/2017,17.9,3082.0,4.0,2.0,2.0,537.0,-37.65532,145.04131,Northern Metropolitan,10529.0,POINT (145.04131 -37.65532),Whittlesea  - South-East,0.0020790175767612493
Mill Park,15 Mockridge Dr,5,h,704500.0,Ray,8/07/2017,17.9,3082.0,5.0,3.0,2.0,656.0,-37.6641,145.05123,Northern Metropolitan,10529.0,POINT (145.05123 -37.6641),Whittlesea  - South-East,0.0020790175767612493
Mill Park,49 Romano Av,4,h,550000.0,Ray,8/07/2017,17.9,3082.0,4.0,2.0,1.0,531.0,-37.65121,145.05404,Northern Metropolitan,10529.0,POINT (145.05404 -37.65121),Whittlesea  - South-East,0.0020790175767612493
Mill Park,53 Romano Av,5,h,598000.0,Ray,8/07/2017,17.9,3082.0,5.0,3.0,1.0,531.0,-37.65116,145.05438999999996,Northern Metropolitan,10529.0,POINT (145.05439 -37.65116),Whittlesea  - South-East,0.0020790175767612493
Mill Park,15 Warburton Ct,3,h,592000.0,Harcourts,8/07/2017,17.9,3082.0,3.0,1.0,1.0,622.0,-37.66294,145.06301000000005,Northern Metropolitan,10529.0,POINT (145.06301 -37.66294),Whittlesea  - South-East,0.0020790175767612493
Mill Park,11 Woolnough Dr,3,h,602000.0,Ray,8/07/2017,17.9,3082.0,3.0,1.0,1.0,546.0,-37.65359,145.04276000000004,Northern Metropolitan,10529.0,POINT (145.04276 -37.65359),Whittlesea  - South-East,0.0020790175767612493
Mitcham,8 Peel St,3,h,1095000.0,McGrath,8/07/2017,17.2,3132.0,3.0,1.0,1.0,493.0,-37.81498,145.18923999999996,Eastern Metropolitan,6871.0,POINT (145.18924 -37.81498),Whitehorse - Nunawading E.,0.002193795604399808
Mitcham,4/12 Victoria Av,2,h,480000.0,Ray,8/07/2017,17.2,3132.0,2.0,1.0,1.0,72.0,-37.81477,145.18867,Eastern Metropolitan,6871.0,POINT (145.18867 -37.81477),Whitehorse - Nunawading E.,0.002193795604399808
Moonee Ponds,15 Grandison St,1,h,1425500.0,hockingstuart,8/07/2017,6.2,3039.0,1.0,1.0,1.0,552.0,-37.76075,144.91926999999995,Western Metropolitan,6232.0,POINT (144.91927 -37.76075),Moonee Valley - Essendon,0.0022060755873106685
Moonee Ponds,74 Vine St,3,h,1320000.0,McDonald,8/07/2017,6.2,3039.0,3.0,1.0,2.0,459.0,-37.7693,144.93415,Western Metropolitan,6232.0,POINT (144.93415 -37.7693),Moonee Valley - Essendon,0.0022060755873106685
Moonee Ponds,102 Waverley St,4,h,1270000.0,Jellis,8/07/2017,6.2,3039.0,4.0,1.0,3.0,478.0,-37.76421,144.90571,Western Metropolitan,6232.0,POINT (144.90571 -37.76421),Moonee Valley - Essendon,0.0022060755873106685
Mordialloc,49 Jenkins St,4,h,1400000.0,Ray,8/07/2017,21.5,3195.0,4.0,2.0,2.0,530.0,-38.00429000000001,145.10286000000005,South-Eastern Metropolitan,3650.0,POINT (145.10286 -38.00429000000001),Kingston - North,0.007027401356030125
Mordialloc,9A Montgomery St,3,t,1627000.0,hockingstuart,8/07/2017,21.5,3195.0,3.0,2.0,2.0,304.0,-38.00644000000001,145.08478,South-Eastern Metropolitan,3650.0,POINT (145.08478 -38.00644000000001),Kingston - North,0.007027401356030125
Mount Waverley,1 Kingswood Av,3,h,1150000.0,Buxton,8/07/2017,14.2,3149.0,3.0,2.0,3.0,650.0,-37.89469,145.12363,Eastern Metropolitan,13366.0,POINT (145.12363 -37.89469),Monash - Waverley West,0.0032891480077519106
Mount Waverley,2/9 Mummery St,3,t,1375000.0,McGrath,8/07/2017,14.2,3149.0,3.0,2.0,2.0,366.0,-37.87904,145.12911,Eastern Metropolitan,13366.0,POINT (145.12911 -37.87904),Monash - Waverley West,0.0032891480077519106
Mount Waverley,45 Oakern St,3,h,850000.0,Jellis,8/07/2017,14.2,3149.0,3.0,1.0,2.0,288.0,-37.88598,145.1229,Eastern Metropolitan,13366.0,POINT (145.1229 -37.88598),Monash - Waverley West,0.0032891480077519106
